X,Y,OBJECTID,METER_ID,LOCATION,SIDE_OF_STREET,BLOCKFACE,METER_STATUS,TOW_AWAY_HOURS,METER_TIME,HANDICAP,HOURS_OPERATION,IN_SERVICE,VALET_HOURS,RATE,FOOD_SERVICE_HOURS,TAXI_ZONE_HOURS,CHARGING_STATION,CHARGING_STATION_STATUS
-82.992710069110245,39.954822538563931,7977,SQ610,FIFTH ST S,East,FULTON ST - MAIN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.992895125865701,39.955008737906681,8021,SQ611,FIFTH ST S,West,ENGLER ST - MOUND ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.992697733674433,39.954761410760867,7976,SQ612,FIFTH ST S,East,FULTON ST - MAIN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.992882441442106,39.954948264566028,8020,SQ613,FIFTH ST S,West,ENGLER ST - MOUND ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.992687498425454,39.954701363026672,7975,SQ614,FIFTH ST S,East,FULTON ST - MAIN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.992676153687427,39.954637840723827,7974,SQ616,FIFTH ST S,East,FULTON ST - MAIN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.992662152778493,39.954577841220605,7973,SQ618,FIFTH ST S,East,FULTON ST - MAIN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.992651196862994,39.954512536687751,7972,SQ620,FIFTH ST S,East,FULTON ST - MAIN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.992637916018325,39.954447789511661,7971,SQ622,FIFTH ST S,East,FULTON ST - MAIN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.992625194566486,39.95438914551616,7970,SQ624,FIFTH ST S,East,FULTON ST - MAIN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.992841983669848,39.954718709284869,8019,SQ651,FIFTH ST S,West,ENGLER ST - FULTON ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.992829947611298,39.954653768669012,8018,SQ653,FIFTH ST S,West,ENGLER ST - FULTON ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.992816842097227,39.954593804151131,8017,SQ655,FIFTH ST S,West,ENGLER ST - FULTON ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.992804324580263,39.954529451877804,8016,SQ657,FIFTH ST S,West,ENGLER ST - FULTON ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.992795576105408,39.954474597377569,8015,SQ659,FIFTH ST S,West,ENGLER ST - FULTON ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.992786406871986,39.954416352780697,8014,SQ661,FIFTH ST S,West,ENGLER ST - FULTON ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.986850975370857,39.962902803201118,7917,SW2,WASHINGTON AVE S,East,CAPITAL ST - OAK ST,Operational,4PM - 6PM,120,0,8 AM - 4 PM,8,, $1.50,,,No,
-82.986837974897014,39.962851802845229,7916,SW4,WASHINGTON AVE S,East,CAPITAL ST - OAK ST,Operational,4PM - 6PM,120,0,8 AM - 4 PM,8,, $1.50,,,No,
-82.986826698577872,39.962789787579538,7915,SW6,WASHINGTON AVE S,East,CAPITAL ST - OAK ST,Operational,4PM - 6PM,120,0,8 AM - 4 PM,8,, $1.50,,,No,
-82.986813974674163,39.962726802911988,7914,SW8,WASHINGTON AVE S,East,CAPITAL ST - OAK ST,Operational,4PM - 6PM,120,0,8 AM - 4 PM,8,, $1.50,,,No,
-83.002920334846635,39.964118040133158,7133,NI119,FRONT ST N,West,GAY ST - LONG ST,Meter & Post Removed,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.002937349823867,39.964224105362568,7134,NI121,FRONT ST N,West,GAY ST - LONG ST,Meter & Post Removed,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.002950344373616,39.96429008091652,7135,NI123,FRONT ST N,West,GAY ST - LONG ST,Meter & Post Removed,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.002965217757321,39.964356246557969,7136,NI125,FRONT ST N,West,GAY ST - LONG ST,Meter & Post Removed,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.002980222566904,39.964423262748291,7137,NI127,FRONT ST N,West,GAY ST - LONG ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.003333321795608,39.966253876328878,7140,NI301,FRONT ST N,West,SPRING ST - HICKORY ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.003342360041259,39.966319100509743,7141,NI303,FRONT ST N,West,SPRING ST - HICKORY ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.003349399169295,39.966373349828935,7142,NI305,FRONT ST N,West,SPRING ST - HICKORY ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.003366789729156,39.966430273809969,7143,NI307,FRONT ST N,West,SPRING ST - HICKORY ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.003383993982254,39.966490721031029,7144,NI309,FRONT ST N,West,SPRING ST - HICKORY ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-82.995989916524437,39.961917179907516,7587,SO50,FOURTH ST S,East,CAPITAL ST - OAK ST,Meter & Post Removed,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.996148266088014,39.961626397973838,7655,SO51,FOURTH ST S,West,CAPITAL ST - STATE ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995981916030814,39.961861179682806,7586,SO52,FOURTH ST S,East,CAPITAL ST - OAK ST,Meter & Post Removed,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.996136262294996,39.961578379143496,7654,SO53,FOURTH ST S,West,CAPITAL ST - STATE ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995969916686406,39.961799180005279,7585,SO54,FOURTH ST S,East,CAPITAL ST - OAK ST,Meter & Post Removed,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995954916620576,39.961739179845516,7584,SO56,FOURTH ST S,East,CAPITAL ST - OAK ST,Meter & Post Removed,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995932916037745,39.961575179493984,7583,SO62,FOURTH ST S,East,CAPITAL ST - OAK ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.99606184792124,39.961192935581508,7653,SO63,FOURTH ST S,West,CAPITAL ST - STATE ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.996050801128163,39.961121725407679,7652,SO65,FOURTH ST S,West,CAPITAL ST - STATE ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.996010747305675,39.960934497884075,7651,SO71,FOURTH ST S,West,CAPITAL ST - STATE ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995994773233832,39.960874609006716,7650,SO73,FOURTH ST S,West,CAPITAL ST - STATE ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995866887102153,39.961275106483349,7582,SO100,FOURTH ST S,East,OAK ST - STATE ST,Meter & Post Removed,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995857887132431,39.961218106235194,7581,SO102,FOURTH ST S,East,OAK ST - STATE ST,Meter & Post Removed,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995843886713857,39.961157106605434,7580,SO104,FOURTH ST S,East,OAK ST - STATE ST,Meter & Post Removed,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995832886920624,39.961093106831441,7579,SO106,FOURTH ST S,East,OAK ST - STATE ST,Meter & Post Removed,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995823887269808,39.96102810698585,7578,SO108,FOURTH ST S,East,OAK ST - STATE ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.99581088621818,39.960965106380364,7577,SO110,FOURTH ST S,East,OAK ST - STATE ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995796887173029,39.960905106457844,7576,SO112,FOURTH ST S,East,OAK ST - STATE ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995708944935899,39.960477252205031,7575,SO200,FOURTH ST S,East,CHAPEL ST - STATE ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995917567190645,39.960464971140368,7649,SO201,FOURTH ST S,West,CHAPEL ST - STATE ST,Operational,7AM - 9AM - 4PM - 6PM,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995701944360505,39.960421252213841,7574,SO202,FOURTH ST S,East,CHAPEL ST - STATE ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995905529104292,39.96040307696736,7648,SO203,FOURTH ST S,West,CHAPEL ST - STATE ST,Operational,7AM - 9AM - 4PM - 6PM,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995691944114398,39.96035525234366,7573,SO204,FOURTH ST S,East,CHAPEL ST - STATE ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995892579185025,39.960340511156232,7647,SO205,FOURTH ST S,West,CHAPEL ST - STATE ST,Operational,7AM - 9AM - 4PM - 6PM,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995677944349254,39.960297252746543,7572,SO206,FOURTH ST S,East,CHAPEL ST - STATE ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995665944035935,39.960232252037621,7571,SO208,FOURTH ST S,East,CHAPEL ST - STATE ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995652944894786,39.960173252087131,7570,SO210,FOURTH ST S,East,CHAPEL ST - STATE ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995583673784751,39.959834396880851,7569,SO250,FOURTH ST S,East,CHAPEL ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.99580980033943,39.959869610015758,7646,SO251,FOURTH ST S,West,CHAPEL ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.9955772628376,39.959773415574354,7568,SO252,FOURTH ST S,East,CHAPEL ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995799810660998,39.959811655624044,7645,SO253,FOURTH ST S,West,CHAPEL ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.004201808282986,39.955380080377516,7892,SE500,CIVIC CENTER DR S,East,MAIN ST - NOBLE ST,Operational,,360,0,8 AM - 10 PM,14,, $4.50,,,No,
-83.004358186068444,39.955345711211663,7895,SE501,CIVIC CENTER DR S,West,MAIN ST - MOUND ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.004190096370223,39.955324035264255,7891,SE502,CIVIC CENTER DR S,East,MAIN ST - NOBLE ST,Operational,,360,0,8 AM - 10 PM,14,, $4.50,,,No,
-83.004346791385672,39.955284210387688,7894,SE503,CIVIC CENTER DR S,West,MAIN ST - MOUND ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.004175725707611,39.955258983323439,7890,SE504,CIVIC CENTER DR S,East,MAIN ST - NOBLE ST,Operational,,360,0,8 AM - 10 PM,14,, $4.50,,,No,
-83.004339472529821,39.955231845390308,7893,SE505,CIVIC CENTER DR S,West,MAIN ST - MOUND ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.004165435794533,39.955203586870823,7889,SE506,CIVIC CENTER DR S,East,MAIN ST - NOBLE ST,Operational,,360,0,8 AM - 10 PM,14,, $4.50,,,No,
-83.004294561528027,39.955030082933099,7145,SE509,CIVIC CENTER DR S,West,MAIN ST - MOUND ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.004281550806496,39.954970040896903,7146,SE511,CIVIC CENTER DR S,West,MAIN ST - MOUND ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.004264530549747,39.954910956373361,7147,SE513,CIVIC CENTER DR S,West,MAIN ST - MOUND ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.004259531934608,39.954849963031869,7148,SE515,CIVIC CENTER DR S,West,MAIN ST - MOUND ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.004247524304787,39.954789931087888,7149,SE517,CIVIC CENTER DR S,West,MAIN ST - MOUND ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-82.995561262861969,39.959713415044988,7567,SO254,FOURTH ST S,East,CHAPEL ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995784866325423,39.959747903050491,7644,SO255,FOURTH ST S,West,CHAPEL ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995548681022925,39.959644468307928,7566,SO256,FOURTH ST S,East,CHAPEL ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995769086396692,39.959667095649394,7643,SO257,FOURTH ST S,West,CHAPEL ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995755599453432,39.959613049546292,7642,SO259,FOURTH ST S,West,CHAPEL ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995748550396826,39.959555824858889,7641,SO261,FOURTH ST S,West,CHAPEL ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995388316092729,39.958851478825579,7565,SO300,FOURTH ST S,East,RICH ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995623809874502,39.958701176880417,7640,SO301,FOURTH ST S,West,RICH ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995377901575878,39.958792470608309,7564,SO302,FOURTH ST S,East,RICH ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.99560578760925,39.958640178848526,7639,SO303,FOURTH ST S,West,RICH ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995366292694058,39.958731736376976,7563,SO304,FOURTH ST S,East,RICH ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995594781301293,39.95857714812842,7638,SO305,FOURTH ST S,West,RICH ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995353029875645,39.958665225134524,7562,SO306,FOURTH ST S,East,RICH ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995588758976794,39.958523052445827,7637,SO307,FOURTH ST S,West,RICH ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995338484753646,39.95859647127341,7561,SO308,FOURTH ST S,East,RICH ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995579743343981,39.958460984217659,7636,SO309,FOURTH ST S,West,RICH ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.99532752949132,39.958538760468059,7560,SO310,FOURTH ST S,East,RICH ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995318140677782,39.958481444739192,7559,SO312,FOURTH ST S,East,RICH ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995304576994528,39.958411953595558,7558,SO314,FOURTH ST S,East,RICH ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995292576399336,39.958348953159422,7557,SO316,FOURTH ST S,East,RICH ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995279576757227,39.958289953133857,7556,SO318,FOURTH ST S,East,RICH ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995266735770784,39.958225623273805,7555,SO320,FOURTH ST S,East,RICH ST - TOWN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.00423707097876,39.95473636636514,7150,SE519,CIVIC CENTER DR S,West,MAIN ST - MOUND ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.004225027950838,39.954666934439395,7151,SE521,CIVIC CENTER DR S,West,MAIN ST - MOUND ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.004215458758395,39.954608924786363,7152,SE523,CIVIC CENTER DR S,West,MAIN ST - MOUND ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.004205979081746,39.954560992168645,7153,SE525,CIVIC CENTER DR S,West,MAIN ST - MOUND ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.004035014469025,39.95456364512318,7888,SE550,CIVIC CENTER DR S,East,BRIGADIER AL - MOUND ST,Operational,,360,0,8 AM - 10 PM,14,, $4.50,,,No,
-83.004030342231061,39.954513573499966,7887,SE552,CIVIC CENTER DR S,East,BRIGADIER AL - MOUND ST,Operational,,360,0,8 AM - 10 PM,14,, $4.50,,,No,
-83.004021016577084,39.954448454818049,7886,SE554,CIVIC CENTER DR S,East,BRIGADIER AL - MOUND ST,Operational,,360,0,8 AM - 10 PM,14,, $4.50,,,No,
-82.995191872698001,39.957787037617258,7554,SO400,FOURTH ST S,East,CHERRY ST - RICH ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995180165775139,39.957720710706958,7553,SO402,FOURTH ST S,East,CHERRY ST - RICH ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995168803249058,39.957666085424599,7552,SO404,FOURTH ST S,East,CHERRY ST - RICH ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995157195249277,39.957605587117733,7551,SO406,FOURTH ST S,East,CHERRY ST - RICH ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995364699400398,39.957593952070397,7635,SO407,FOURTH ST S,West,CHERRY ST - RICH ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995145992225744,39.957546897411966,7550,SO408,FOURTH ST S,East,CHERRY ST - RICH ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995351232906984,39.957532659144775,7634,SO409,FOURTH ST S,West,CHERRY ST - RICH ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995133736387743,39.95748088443414,7549,SO410,FOURTH ST S,East,CHERRY ST - RICH ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995084192128189,39.957228119876483,7548,SO450,FOURTH ST S,East,CHERRY ST - MAIN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995285181481876,39.957169262390806,7632,SO451,FOURTH ST S,West,CHERRY ST - MAIN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995067191250641,39.957167120126527,7547,SO452,FOURTH ST S,East,CHERRY ST - MAIN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995269491444731,39.957102381274261,7631,SO453,FOURTH ST S,West,CHERRY ST - MAIN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995060191367074,39.957098120006684,7546,SO454,FOURTH ST S,East,CHERRY ST - MAIN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995250275863938,39.95703707316482,7630,SO455,FOURTH ST S,West,CHERRY ST - MAIN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995052191977209,39.957040120175606,7545,SO456,FOURTH ST S,East,CHERRY ST - MAIN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995239528432379,39.956971859003495,7629,SO457,FOURTH ST S,West,CHERRY ST - MAIN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995038191631096,39.956976120291664,7544,SO458,FOURTH ST S,East,CHERRY ST - MAIN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995227621339609,39.956904363876589,7628,SO459,FOURTH ST S,West,CHERRY ST - MAIN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995029192086463,39.956911120296894,7543,SO460,FOURTH ST S,East,CHERRY ST - MAIN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995212622593584,39.956840369124464,7627,SO461,FOURTH ST S,West,CHERRY ST - MAIN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995144584255755,39.956444466111357,7626,SO497,FOURTH ST S,West,NOBLE ST - MAIN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.99512960127295,39.956379538195797,7625,SO499,FOURTH ST S,West,NOBLE ST - MAIN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.005384946475132,39.985812148159816,7477,K913,HIGH ST N,West,FIFTH AVE - FOURTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005396424007856,39.985870542469186,7476,K915,HIGH ST N,West,FIFTH AVE - FOURTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005167696827613,39.986066567888457,7424,K920,HIGH ST N,East,FIFTH AVE - FOURTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005180696138851,39.986116567962412,7425,K922,HIGH ST N,East,FIFTH AVE - FOURTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005250259974261,39.986365379603768,7426,K930,HIGH ST N,East,FIFTH AVE - FOURTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005485098444851,39.986304650455942,7474,K931,HIGH ST N,West,FIFTH AVE - FOURTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.00526352009274,39.986428361329402,7427,K932,HIGH ST N,East,FIFTH AVE - FOURTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005274520143843,39.986489361455824,7428,K934,HIGH ST N,East,FIFTH AVE - FOURTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005506681189047,39.986422021355892,7473,K935,HIGH ST N,West,FIFTH AVE - FOURTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005287260471064,39.986551379922915,7429,K936,HIGH ST N,East,FIFTH AVE - FOURTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005517739812532,39.986481065909537,7472,K937,HIGH ST N,West,FIFTH AVE - FOURTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005294130381088,39.986614388246892,7430,K938,HIGH ST N,East,FIFTH AVE - FOURTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005308806709138,39.986677287311288,7431,K940,HIGH ST N,East,FIFTH AVE - FOURTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005319961782035,39.986738019269765,7432,K942,HIGH ST N,East,FIFTH AVE - FOURTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005332855850597,39.986798305126086,7433,K944,HIGH ST N,East,FIFTH AVE - FOURTH AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.002145977741066,39.969275797717067,7383,NK501,HIGH ST N,West,NATIONWIDE BLVD - VINE ST,Operational,7AM - 9AM - 4PM - 6PM,180,0,9AM-4PM-6PM-10PM,11,, $2.25,,,No,
-83.002158186037363,39.969339690702455,7382,NK503,HIGH ST N,West,NATIONWIDE BLVD - VINE ST,Operational,7AM - 9AM - 4PM - 6PM,180,0,9AM-4PM-6PM-10PM,11,, $2.25,,,No,
-83.002174936106542,39.969415081757866,7381,NK505,HIGH ST N,West,NATIONWIDE BLVD - VINE ST,Operational,7AM - 9AM - 4PM - 6PM,180,0,9AM-4PM-6PM-10PM,11,, $2.25,,,No,
-83.002188784970755,39.969482454131565,7380,NK507,HIGH ST N,West,NATIONWIDE BLVD - VINE ST,Operational,7AM - 9AM - 4PM - 6PM,180,0,9AM-4PM-6PM-10PM,11,, $2.25,,,No,
-83.002203096584637,39.969551818560085,7379,NK509,HIGH ST N,West,NATIONWIDE BLVD - VINE ST,Operational,7AM - 9AM - 4PM - 6PM,180,0,9AM-4PM-6PM-10PM,11,, $2.25,,,No,
-83.002217516641593,39.969620959160075,7378,NK511,HIGH ST N,West,NATIONWIDE BLVD - VINE ST,Operational,7AM - 9AM - 4PM - 6PM,180,0,9AM-4PM-6PM-10PM,11,, $2.25,,,No,
-83.002233152432453,39.969690839391134,7377,NK513,HIGH ST N,West,NATIONWIDE BLVD - VINE ST,Operational,7AM - 9AM - 4PM - 6PM,180,0,9AM-4PM-6PM-10PM,11,, $2.25,,,No,
-83.002246436365724,39.96976376397177,7376,NK515,HIGH ST N,West,NATIONWIDE BLVD - VINE ST,Operational,7AM - 9AM - 4PM - 6PM,180,0,9AM-4PM-6PM-10PM,11,, $2.25,,,No,
-83.002254403283445,39.969823038544924,7375,NK517,HIGH ST N,West,NATIONWIDE BLVD - VINE ST,Operational,7AM - 9AM - 4PM - 6PM,180,0,9AM-4PM-6PM-10PM,11,, $2.25,,,No,
-83.002261010836847,39.969872710805738,7374,NK519,HIGH ST N,West,NATIONWIDE BLVD - VINE ST,Operational,7AM - 9AM - 4PM - 6PM,180,0,9AM-4PM-6PM-10PM,11,, $2.25,,,No,
-83.002269756390589,39.969928610912469,7373,NK521,HIGH ST N,West,NATIONWIDE BLVD - VINE ST,Operational,7AM - 9AM - 4PM - 6PM,180,0,9AM-4PM-6PM-10PM,11,, $2.25,,,No,
-83.002283900261304,39.969977663692518,7372,NK523,HIGH ST N,West,NATIONWIDE BLVD - VINE ST,Operational,7AM - 9AM - 4PM - 6PM,180,0,9AM-4PM-6PM-10PM,11,, $2.25,,,No,
-83.002385082605514,39.970507000645256,7371,NK525,HIGH ST N,West,NATIONWIDE BLVD - VINE ST,Meter & Post Removed,7AM - 9AM - 4PM - 6PM,180,0,9AM-4PM-6PM-10PM,11,, $2.25,,,No,
-83.002395084613184,39.970566010698114,7370,NK527,HIGH ST N,West,NATIONWIDE BLVD - VINE ST,Meter & Post Removed,7AM - 9AM - 4PM - 6PM,180,0,9AM-4PM-6PM-10PM,11,, $2.25,,,No,
-83.002411095025337,39.97062305412814,7369,NK529,HIGH ST N,West,NATIONWIDE BLVD - VINE ST,Meter & Post Removed,7AM - 9AM - 4PM - 6PM,180,0,9AM-4PM-6PM-10PM,11,, $2.25,,,No,
-83.002421366745168,39.97068795236703,7368,NK531,HIGH ST N,West,NATIONWIDE BLVD - VINE ST,Meter & Post Removed,7AM - 9AM - 4PM - 6PM,180,0,9AM-4PM-6PM-10PM,11,, $2.25,,,No,
-83.00243536358802,39.970745935682984,7367,NK533,HIGH ST N,West,NATIONWIDE BLVD - VINE ST,Meter & Post Removed,7AM - 9AM - 4PM - 6PM,180,0,9AM-4PM-6PM-10PM,11,, $2.25,,,No,
